0	虎门大桥开始出现问题的时候，专家说是水马的原因，虎门大桥安全的很。现在结果出来了，专家该怎么说？还好没出大的事故，万幸中的万幸，以后所谓的专家能不能严谨的下定论！ 佳木斯	回复@basta2002:是假新闻吗？;多刷刷微博吧…结果就是告诉你 以后看一个新闻 请先判断下真实性…  钢索断裂是去年的事 已经更换 公众号移花接木造的假新闻;	rumor	05月11日 10:39
54	#泰国游船翻船事故# 来自游客现场视频视1 提着酱油看众生的秒拍视频	这不是这次的好吗;是获救前还是后？;请问这是哪艘船？;	rumor	2018/7/6 21:56
55	天灾还是人祸？普吉岛沉船事故持续发酵，暴风骤雨，5米高浪，中国领馆工作组赶赴现场！ 芭妍周开菡的微博视频	;;太可怕了;	rumor	2018/7/8 10:54
56	#嘉兴爆料#【视频：泰国翻船1死53失踪，37人来自嘉兴海宁，其中18人失踪！】7月5日，泰国普吉岛两艘载有中国人的游船发生海上倾覆事件。此次事故中，有37人来自浙江海宁海派家具有限公司。截止到今天上午9点30分，这37人中已经有19人获救，18人失踪。今天早上，海宁市委市政府启动应急预案，一名副市长带队的工作组已经赶赴泰国，海宁市相关部门也已经组成善后小组在海派公司现场稳定家属情绪并做后续处置工作。	太惨了，希望平安找到🙏🙏;视频不对啊，不是泰国的，小编走点心吧;回复@hollylove2012:真不理解这帮人没事蹭热度;	rumor	2018/7/6 11:09
57	#普吉翻船事件遇难人数#40条生命，就此逝去，生命的脆弱不堪，世事的无常变化，谴责已经没有意义，警示也无价值，我们只能继续祈祷，剩下的人平安归来（视频非本次事故视频，仅展示海上风浪之可怕)。。。 胡笳继续的微博视频	有人说我蹭热度，说我遭报应，如果你觉得蹭就觉得吧，我旅行过几十个国家，曾被大雪封在唐古拉山口，曾遇到巨大风浪，在大马沙巴经历过小型的翻船事故，在这些经历中，有报应早报应了，我很简单的想告诉大家不要以为大海如平常所见的平稳美丽，它力量是极其恐怖的，如果讲这些有报应那就有吧，我不在乎;评论里真是搞笑了，人家只是发视频显示人命脆弱自然可畏而已，为何这也需要被指责，难道有任何三观问题，败坏社会风气的行为吗？？是好是坏已经不能分辨，可悲。以小人之心度君子之腹，不过如此罢了。;这视频是假的 别乱散播了;	rumor	2018/7/6 20:34
58	【#泰国游船翻船#：50名中国游客失踪！】北京时间5日傍晚，两艘共载有127名中国游客的游船在泰国普吉海域发生倾覆。救援正在紧急进行！事故已造成1名中国游客溺亡，另有53人失踪（其中50人为中国公民），76名中国游客获救。祝愿平安，家人还等着你们回家！ 游侠Xiaopeng的微博视频	本人只看到该海难视频更直观，却未审核是否为此次事故的视频，在此向博友们道歉！#泰国游船翻船# 海难目前救起76名中国游客，依旧有49人失踪，愿平安归来🙏 查看图片 //@梦见飞天小肥猫:这个不是印尼的旗子吗;太可怕了……天气不好真得不应该安排海上活动;太可怕了！😨太可怕😱;	rumor	2018/7/6 10:30
59	泰国普吉岛沉船事故 诚实阿昆的微博视频	回复@只喝可乐的猫vv:哦哦哦，当时不清楚嘛;回复@过暑假的猪猪:这个不是这次沉船事故的轮船，这个昨天都辟谣le;请不要转发不实信息，这个明显不是这次沉船事故，。;	rumor	2018/7/8 7:19
60	#泰国游船倾覆#【泰国普吉岛沉船事故进展：遇难人数已增加至40人】据泰国头条新闻，7月6日，普吉2艘游船倾覆，百名游客落水。经过普吉救援人员一上午的搜索，海军潜水员已经找到凤凰潜水（Phoenix Diving）号沉没游艇；并打捞到遇难者遗体26具，加上此前发现的遇难者，确认死亡游客人数已经增加至40人，剩余失踪者仍在持续搜寻中。 加油毛豆酱的微博视频	回复@星逸枫:这是印尼那次，这是虚假视频，我服这些官方微博;回复@靖-德国病变:带脑子;这船和凤凰号不是一艘船啊;	rumor	2018/7/6 17:49
61	泰国普吉岛翻船事故的视频，难得一见，拍摄不易湖光秋水的秒拍视频（上#秒拍#看我的最新短视频，下载秒拍->http	造什么jb谣言 都看到印尼国旗了 🇮🇩！;拒绝造谣;你想红想疯了吧。这都敢乱发;	rumor	2018/7/6 23:09
62	疑似泰国普吉岛翻船事故现场图像，我很佩服拍摄者的淡定和从容。 老树63的微博视频	不是泰国;@Benimar_Wang;当地时间5日下午，凤凰潜水号游船在返回普吉岛途中，突遇特大暴风雨发生倾覆，截至目前，死亡游客人数已经增加至40人。游船沉没前被恰好经过的LOVE ANDAMAN旅行社船员看到，该旅行社船员立即使用绳索成功地救上了20多名游客，船员用手机记录下了当时的影像。视频：普吉游船倾覆前最后影像及海中救人视频曝光;	rumor	2018/7/6 21:42
63	【 普吉岛游客船倾覆中37人来自浙江海宁 海宁市已派工作组赴泰】截至今天凌晨，事故已造成1名中国游客溺亡，76名中国游客获救，另有数十人暂时无法核实下落。此次事故中，有37人来自浙江海宁海派家具有限公司。截止到今天上午9点30分，这37人中已经有19人获救，18人失踪。 另据记者获悉，今天早上海宁市委市政府启动应急预案，一名副市长带队的工作组已经赶赴泰国，海宁市相关部门也已经组成善后小组在海派公司现场稳定家属情绪并做后续处置工作。 看海盐的微博视频	#钱眼观世# 旅途有风险，出游须谨慎;;天呐 ！保佑！;	rumor	2018/7/6 11:16
64	济宁街头发生的一起交通事故，外卖小哥受伤了。再次呼吁外卖小哥注意安全，也请叫外卖的朋友，不要催促。 贾敬华的秒拍视频	造谣是要负法律责任的，这是石家庄。伤着已送医。两天前的。还传。还不经过大脑的传播;耳机线割吼;不是说十堰武当山吗;	rumor	2018/6/26 17:11
65	#平顶山身边事#【平顶山三辆货车相撞车载天然气泄漏 致2死1伤】宝丰县闹店镇至县城方向的公路上发生一起严重交通事故，三辆半挂货车相撞，致使两死一被困。其中一辆满载天然气的货车受损严重，大量天然气出现泄漏。接警后，宝丰县消防大队迅速调集宝丰县8辆消防车、25名消防官兵进行救援！	多早的新闻了;宝丰修路太堵了吧，不然应该不会出事吧，嘟嘟嘟;4月份的新闻…;	rumor	2018/6/26 14:26
66	#石家庄# 事故刚刚发生在空中花园附近，风险就在身边。撞车时外卖小哥耳机上的线把喉管割断了，口中一直喷血，太可怕了！祈祷外卖小哥逃过这一劫。车多人多，路上一定安全第一！🙏🙏🙏#直播国际庄##国际庄# 石家庄·空中花园 http	回复@直播国际庄:网传石家庄外卖小哥喉咙被耳机线勒断？真相是……;回复@7点30起床:亲眼所见！;根据@石家庄网警巡查执法，通报6月25日中午12:54分，石家庄建华大街东岗路南行200米左右南王村口附近发生两辆电动车相撞事故，事故中一人受伤较重，锁骨骨折，头部擦伤，伤者已经及时送医。至于网传的“伤者被佩戴的耳机肋断喉管”信息不实。请大家尊重事实，不要以讹传讹。;	rumor	2018/6/25 21:21
67	6月10日上午，贵南高铁(荔波段)朝阳隧道发生透水事故。  全球新闻微爆光的秒拍视频	nan	rumor	2018/6/15 10:19
68	2018.6.10，贵州，荔波，高铁隧道透水事故，伤亡不详 贵州省·黔南布依族苗族自治州 懂得宽容方能从容妞子的秒拍视频	这视频哪里是荔波了，瞎传的吧。;为什么不往上跑呢;	rumor	2018/6/12 17:25
69	今天上午昆山MP现代广场发生电梯坠落并爆炸事故。有人已被抬出，现场看到的情况是玻璃炸得粉碎。具体伤亡不详。	nan	rumor	2018/5/16 6:11
70	【厦门BRT公车起火已造成至少20人死亡】记者从厦门市政府总值班室获悉，厦门BRT公车起火事故已造成至少20人死亡，30多人受伤。据初步了解，7日下午6点30左右，厦门BRT快1线途径金山站往南500米处发生起火。事故原因正在进一步调查中。via：头条新闻 [马上有对象]	nan	rumor	2018/5/16 1:19
71	这个是沧州动物园发生的事故，因为图片和视频不能同时放，我只能让你们看看原来圣母婊，键盘侠就在身边！我想作为母亲在看到孩子这一幕，肯定都会无法理智，但是键盘侠会讽刺母亲丢人，不理智。我特别想抽她一个耳光和她说，希望她遇见这种情况能依然理智，但是我不能恶毒的诅咒她将来的孩子。人生很长，但愿这位妹子能都如此刻这般理智！	;@沧州网警巡查执法    首先以讹传讹，其次说人家键盘侠，圣母婊？难道你不是，还一个大嘴巴子啥的？真站你面前你敢动人家一下吗？这难道不是键盘侠？？？;5月2日，安徽省淮北市濉溪大市场附近的儿童游乐设施发生意外事故，一名5岁男童头部受到重创。孩子随即被送往濉溪县医院治疗，其面部及眼部撕裂，鼻根部粉碎性骨折，并出现失血性休克。经过两个半小时清创缝缝合，男童转危为安。下一步，他还将接受一系列后续治疗。;	rumor	2018/5/4 20:09
72	【厦门BRT起火案失去联系人员最全名单】虽然此刻离事故发生已经26个小时了，仍然有将近30个家庭还不知道自己亲人的下落，小厦整理数小时汇总如下，只要有一丝希望，就不能放弃，烦请大家帮忙扩散，一次转发可能挽救一个家庭！！！	nan	rumor	2018/5/4 15:00
73	#愿死者安息# 今天凌晨发生的一起重大火灾事故已致22人死亡，多人受伤，图片所看到事发点#英德兰桂坊ktv# 抢救后的损坏，嫌疑人#刘纯露# 在其城西老家躲藏，在警方大力追捕下抓获，对其所做事情经过供认不讳，原因与陌生人喝酒发生口角便导致如此惨重灾难，无辜牵连众多受害者，希望能严惩凶手，愿死者安息	更正一下，是死亡18人，写错数字了;不要乱讲，是死十八人！造谣传谣都要负法律责任的;不是十八人死了吗？;	rumor	2018/4/24 11:45
74	【贵州毕节中巴车坠河已致21死3伤】4月4日19时30分许，一辆准载19人的客车，从贵州省织金县行驶至纳雍县，行驶至纳雍县境内老凹坝乡时发生事故，事故导致21人遇难，3人受伤。http	nan	rumor	2018/4/17 0:44
75	亳州市谯城区双沟集北边，105国道，亳州至阜阳，依维柯客车，发生重大交通事故。 阳光68414的秒拍视频	#权威发布# 29日下午，微博微信突然较大范围内传播一起发生在亳州谯城区105国道双沟段的涉及营运客车的交通事故视频，经核实，此起事故为2017年4月5日发生的交通事故。;可有长点的视频;	rumor	2017/12/29 15:30
76	商丘幼儿园校车车祸【河南睢县一校车和货车相撞  已致13人受伤】今早8：40左右，河南商丘市睢县一辆幼儿园校车与货车相撞。目前事故已致13人受伤，其中2人重伤。伤员正在医院抢救，货车司机已被警方控制，事故原因正在调查。（央视新闻 ）	nan	rumor	2017/10/14 8:28
77	昨晚18时40分左右，中石油大连石化140万吨/年重油催化装置裂化装置分馏区域燃料泵着火。无人员伤亡，事故原因正在调查。现场进、出物料已全部切断，原料无泄漏。于晚21时多扑灭！视频来自网 听障与残缺的秒拍视频	脑残，提醒你一下，传谣也是要受处罚的，这个视频好多年了，赶紧删了！;要关注才能评论?那就举报了，@微博管理员  ，这里有个传谣的，请处理;回复@你快乐so我也快乐:谢谢你提醒，现在我向你道歉，对不起！经查视频确实以前的，我只是从别人转发配文，应该说图不配文！但是文全从人民日报和央视新闻转发，真实可靠！只是视频不符合！特此向你表示歉意！;	rumor	2017/8/18 6:44
78	#22岁伴娘坠楼身亡# 22岁伴娘坠楼身亡，疑因伴郎团推搡所致6月13日，顺德均安一对年轻人结婚，接亲过程中，伴娘从4楼坠下抢救无效死亡，4楼部分栏杆已经缺失。有街坊怀疑死者并非是自己失足跌下，疑因伴郎团推搡所致，目前，事故原因调查中。关于现在的婚闹，你怎么看？ 小污碟的秒拍视频	狐朋狗友  酒肉朋友  损友;这群人都该死！！大喜的日子！让害死人吗？;这闹的有点过了。把自己的快乐建立在别人痛苦之上。;	rumor	2017/6/15 13:32
79	地亿建设全体同仁为遇难的川蜀同胞们祈祷默哀　2017年07月07日，四川巴中发生一起恶性交通事故，一辆四川巴中开往浙江宁波方向的客车，行驶至南江县境内坠崖，车上包括3名司机在内51人无一生还。看到这个痛心的消息，心情瞬间沉重，地亿建设全体同仁携家属：愿遇难者一路走好，逝者家属请节哀！！！	nan	rumor	2017/7/8 21:38
80	各位家长、同学：凡是游泳池装了水底灯的 ，大家一定 不要下水 ，警惕漏电！今天萧山新桥游泳池漏电，发生悲惨事故！ 秒拍视频	2016年的报道说“泳池漏电”事件发生时间为去年七月（2015？），地点是在越南的一家海边五星酒店，原来叫芭芭拉，现在改名为奥拉尼度假公寓酒店。事件发生原因是水底灯光漏电。记者在网上找到了奥拉尼度假公寓酒店的照片，经过与视频中酒店环境的多处对比，大致可以判断出视频的发生地就在这家酒店;要是我就一口气把水喝了赶快下去救人！;@_本大;	rumor	2017/7/3 18:32
81	各位家长、同学，朋友：凡是游泳池装了水底灯的 ，大家一定 不要下水 ，警惕漏电！今天深圳龙华某小区游泳池漏电，发生悲惨事故！大家转发，真的要注意安全！ 秒拍视频	这个不是今年的吧、;没装防漏电开关;好惨 小孩子最后怎么样了 救活了吗;	rumor	2017/7/2 21:02
82	内乡行唐北伏流村发生特大死亡事故，十二个小学生放学后到河里游泳，淹死六个，事情发生在五点半，到现在还没完全打捞起，希望各位亲们管教好自己的孩子！！ 南阳·内乡县 秒拍视频	nan	rumor	2017/5/23 20:52
83	#我们视频正在直播#【现场直击：#泰国游船翻船#普吉岛多名中国游客失联】北京时间5日傍晚，两艘共载有127名中国游客的游船在泰国普吉海域发生倾覆。截至今天9时，泰国游船倾覆事故已造成1名中国游客溺亡，49人失联，77名中国游客获救。新京报记者在现场将持续带来最新情况进展。 新京报我们视频的微博直播 .	那些活下来的中国人 真好;雨季的普吉岛气候变化快！所以5至8月去普吉千万别出海游;现在就是捞尸体了，十几个小时在沙漠也完了更别说海里面了😭;	non-rumor	2018/7/6 14:52
84	『泰国翻船事故已致16名中国游客死亡 沉船画面曝光_手机网易网』http	nan	non-rumor	2018/7/6 23:59
85	之前一直想着多带家人出去玩，看到泰国屡次出现旅游事故，不由得心里发毛……一家人平平安安在一起就是最好的，再美的风景怎么比得家庭的团圆👪愿你们安好……娃儿两岁半了，娃儿奶奶过世两年了……娃儿奶奶，在天堂要好好的呀，我们都爱你 长沙·望城区  显示地图	nan	non-rumor	2018/7/6 23:59
86	该事故处理完毕，道路恢复正常通行。  原始用户	nan	non-rumor	2018/7/6 23:59
87	发表了博文《希望李春平能帮帮我帮我走出困境》2018.6月份工作中发生了场事故，我的手掌被砸的严重变形，整个手像拧错位了的感觉交织一起，我赶紧奔去了医院，带着不对的钱，挂急诊后被转移到积水潭，因没钱干希望李春平能帮帮我帮我走出困境	nan	non-rumor	2018/7/7 23:59
88	普吉翻船事故把国人的心都吊着.... 然而在天灾人祸面前，我们能做的不仅仅是祈祷.... 提早掌握这8个海难自救知识，学会游泳，让自己在万一遭遇意外时不怂！ 胡椒视频的秒拍视频	坚持住;长知识了;嗯嗯;	non-rumor	2018/7/7 23:59
89	知名点赞博主事故现场  原始用户	要是没那个确认我就没那个好友了;	non-rumor	2018/7/7 23:59
90	波折的一天，早晨走马观花一个半小时参观，然后被接车司机训的飞奔是的跑，好不容易到机场里，返程，眼看着到呼和浩特了，马上都要落了，有事故，备降，漫长的等待10个小时，目前半夜12点，通知可以起飞了，到呼和浩特得1点，请问我住哪里，善后工作能不能在完善点，应急处理能力薄弱，先把事故飞机安置一边，让机场恢复正常，然后再调查也是可行的吧。漫长的飞机路。 [组图共4张] 原图	回复@LILI--SEE:你是几点的？;回复@倔强阿西呀:巧了我们也是;夜里十二点飞了嘛 白塔机场那边运营啦？？我们昨晚的航班现在还在等;	non-rumor	2018/7/7 23:59
91	今日小暑，天气越来越热！还是帮忙整改厨房，为了凉快，取早晚干活。五点到位，干了好长时间，凑休息的时候，本以为有近九点，看了一下时间才七点多，根本就没想到，时间过得那么慢。因为昨天的事故，我们都吸取了教训，宁可少干活，也要保证安全。所有的装饰玻璃全部摘除，顶棚拆掉，墙壁砸倒，下水挖通……中午最热的时候休息……下午五点后再干，干到夜里十点，收工。然后洗刷，睡觉！这才是最忙碌的一天，充实而且高兴，比在家呆着都好！至少没人嗡嗡你！	下水道挖通！少了一个“道”字！;	non-rumor	2018/7/7 23:59
92	有时候 ，人们正常走路也可能发生交通事故。。 搞笑扒哥的秒拍视频	快救人啊;	non-rumor	2018/7/7 23:59
93	生命诚可贵，逝者安息，生者珍重！泰国普吉岛遭遇翻船事故的127名中国游客中，已有78人获救，确认16人遇难。艾莎公主”号上的35名中国游客全部获救；“凤凰”号92名游客中有43人获救。已找到的遗体中，已确认16人身份，有12人身份正等待确认。另有21人失联。出事的两艘船一艘名为凤凰号，船型较大，载有105人，在普吉岛南部珊瑚岛附近倾覆；另一艘船名为“Senali-ka”，载有41人，在更早时候于普吉岛南部Koh Maithon附近倾覆。两艘船上，大多是中国游客，共有127人。	nan	non-rumor	2018/7/7 23:59
94	【干货！安全驾驶，远离事故！】作为一名合格的驾驶员，具备防御性驾驶意识是驾驶车辆的基础。下面总结了一些有关安全驾驶的要求，可以有效规避事故发生的风险！#蜀黍带你涨姿势##五进送平安#我行MAXUS的秒拍视频  我行MAXUS的秒拍视频	nan	non-rumor	2018/7/7 23:58
95	针对近年来校园中的“大象”现象——电动车不规范行驶、充电、停放等问题造成的事故频发，校方师生保持缄默的情况。本组将以对比分析法选取两所大学作为典型样本，实地调查研究校园电动车的管理问题与解决方案。从管理者和学生两个角度出发，分两所学校作对比，从学术理论和校园实践两方面对其进行深入地研究，并以寻求解决方案为最终目标。我们会陆续发布实践成果，请大家多多关注！ http	nan	non-rumor	2018/7/7 23:58
96	#重庆身边事#【泰国游船倾覆 三名重庆籍游客两人死亡一人失踪】泰国当地时间7月5日17时45分左右，两艘载有127名中国游客的船只在返回普吉岛途中，突遇特大暴风雨发生倾覆目前，遇难游客人数已经增加至41人。目前，已确定有重庆籍的母子三人在此次事故中遭遇不幸   http	八哥节哀顺变，挺住你一定要。;回复@PLA沈太太帮你瘦成小仙女儿:可怕;;	non-rumor	2018/7/7 23:58
97	【美国葛莱涉嫌拖延儿童安全座椅召回】在NHTSA的不断催促之下，葛莱今年1月至7月份儿童座椅的召回规模已经超过了610万套，原因是这些座椅的解锁按钮在掺入食物碎渣或饮料时可能会被粘住，加大了座椅的解锁难度。当车辆遭遇事故时，儿童座椅的锁扣不能被及时打开，造成安全隐患。  原图	nan	non-rumor	2018/7/7 23:58
98	【关注：普吉岛沉船事故最新进展】7月5日下午，两艘载有127名中国游客船只返回泰国普吉岛途中，突遇特大暴雨发生倾覆。截至7月6日16时左右，事故遇难人数已上升至40人，另有几十人失联。今日，新京报记者记者将跟随军方船只，出海直击救援现场。 新京报的微博直播 .	祈祷不要再有人员伤亡了，但愿逝者安息，生者平安回家🙏 🙏;妈的微博头条竟然是蔡徐坤，唉，可悲;🙏🙏🙏 小编统计数字可否严谨一些，40人遇难，几十人失联，以前的报道70多人获救，总共127人，失联到底多少人？;	non-rumor	2018/7/7 11:45
99	#小龙女温馨提示# 【文化和旅游部提醒游客注意雨季出行风险】 文化和旅游部8日发布风险提示指出，随着暑期来临，我国各地乃至整个北半球都进入雨季，外出旅游应当注意相关风险。文化和旅游部指出，雨季天气变化莫测，容易造成道路湿滑，引发各类交通事故，且雨季属于泥石流、山体滑坡、洪灾、雷电等灾害高发期，容易发生相关事故。此外，由于雨季天气潮热，蚊虫滋生，食物容易过期发霉，出游要警惕疫情和食物中毒。 http	nan	non-rumor	2018/7/8 23:59
100	我走东联路的时候从来不敢走最外侧道路，从来都是乖乖的走中间道路或者最里侧道路。 因为上次有位车主就是走外侧道路被对向车道的女司机撞车去世的，因为那个女司机在低头捡东西，所以造成了事故。  原始用户	nan	non-rumor	2018/7/8 23:59
101	#FILA代言人王源# #王源代言QQ会员# #王源很王很丸圆# #向上而生# #LINEFRIENDS全球首席创造官王源# #王源代言惠普星系列# 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。遍品世事故，心弦自情乡。@TFBOYS-王源 #王源[超话]#     [可爱]  原始用户	nan	non-rumor	2018/7/8 23:59
102	【遇到事故别争来争去了，都来学学事故怎么定责的。】 遇到事故别争来争去了，都来学学事故怎么定责的。 遇到事故别争来争去了，都来学学事故怎么定责的。（分享自 @百度贴吧）#来手机贴吧，看你想看的# http	nan	non-rumor	2018/7/8 23:59
103	#贵阳身边事#7月5日，贵州凯里发生一起车祸。外卖小哥左转时与直行轿车相撞，被撞飞后倒在地上抽搐不止。随后，救护车辆赶来将其送往医院。据目击者反映，当时两车速度都较快。目前，交警正对这起事故进行调查。 百姓关注的秒拍视频	不知道怎么说 快递孝感人真的是拿生命再送快递啊惋惜[左哼哼];哎，注意安全;	non-rumor	2018/7/8 23:59
104	#金华身边事# 【浦江人郑兰庆在船难事故家属登记现场几近崩溃】7月8日，在普吉岛船难事故失踪人员家属登记点现场，金华浦江人57岁的郑兰庆，事发时他和家人共五人都在“凤凰号”游船上，他是唯一逃出来的幸存者。郑兰庆在现场已几近崩溃，现场的工作人员在尽力安抚他。 中国-东盟博览杂志社的秒拍视频	郑宅人，一家五口去旅游，就过来他一个;	non-rumor	2018/7/8 23:58
105	看了这个心都不能平静了但一切都是已经是不可挽回的了，可那些活下来的要怎么度过余生啊！除了默哀，祈福，也想象不到自己还能做什么？希望更多失踪者能够生还！愿逝者安息，天堂一路走好#普吉岛沉船##关注泰国普吉岛沉船事故# 黄婉婷winne的秒拍视频	看了这段视频，心情难以平复，生命转瞬即逝，船头好像有一具遗体挂在栏杆上，孤零零的，就像到了地狱……，逝者在当时有多么的无助和绝望啊！;这是沉船的视频吗 好恐怖啊;逝者安息;	non-rumor	2018/7/8 23:58
106	“咣！！！”  这起事故是谁的责任？？？ http	nan	non-rumor	2018/7/8 23:58
107	因为全家都喜欢旅游所以看到旅游方面的安全事故也会特别在意，但是刚才看到有个“陕西人民发来贺电”的评论真的是忍不住想骂，我真是为有你这个老乡感到丢人从发生事故评论铺天盖地都是活该，有钱烧的，国内满足不了非跑到国外找死，还好我没钱能保命之类恶毒的话，你们这些丧良心的不怕逝者来找你们不怕遭报应么？活该有的人注定穷一辈子连小孩也没什么出息，这种已经不能叫小市民思想了，三观已经完全扭曲了好么。国内是有数不胜收的美景，但是有生之年不应该出去走走开阔眼界么，只有自己的眼界开阔了才能教育小孩往更高更远的走好么，我们想到国外去看看国外的生活到底是什么样子，同样也欢迎外国人来我们国家看看我们现在越来越美丽的大好河山，这不光是心情的转变，更是眼界的开阔和思想的相互交流好么，正因为人类有永无止境的好奇心，世界才会发展的越来越快越来越好，自己的思想都被封闭到井底你的小孩小孩的小孩一辈子注定是井底之蛙，如果以前没有那么多辛苦到国外求学的学者带回来国外的先进思想，你们这些喷子们还能拿着智能手机在家连着wifi一个个吃饱了撑得边看热闹边宣扬你们扭曲阴暗的道德观么？所以你有我穷我有理有钱人都该死的思想无所谓，拜托不要毁了你的小孩，毕竟我觉得心理这么阴暗的家长教不出什么三观很正的小孩……我还想说，陕西人民不背这个锅，要是有驱逐这一说，强烈建议警方把这个人人肉出来驱逐出省真的以后出门不敢说自己是陕西人了怕被骂没素质，一只老鼠害了一锅汤	nan	non-rumor	2018/7/8 23:58
108	#王源[超话]# #王源很王很丸圆# #王源代言惠普星系列# #王源代言QQ会员# #FILA代言人王源# #LINEFRIENDS全球首席创造官王源#  少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。青春几载暂，春秋岁月长。遍品世事故，心弦自情乡。@TFBOYS-王源[得意地笑]  原始用户	nan	non-rumor	2018/7/8 23:58
109	#王源很王很丸圆# #fila代言人王源# #王源代言QQ会员# #王源代言惠普星系列# #Chopard萧邦品牌大使王源# #王源奥利奥品牌大使# #王源代言qq阅读# 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。遍品世事故，心弦自情乡。#表情#@TFBOYS-王源 #王源[超话]#  原始用户	nan	non-rumor	2018/7/8 23:58
110	#泰国普吉岛翻船事故# 【泰方甩锅？副总理：沉船罪在船公司中国籍负责人】@泰国头条新闻 7月9日消息，泰国副总理巴逸上将在总理府就普吉沉船事件对外宣称：经过警方调查，翻船造成40多名中国游客死亡的普吉租船旅行社幕后老板为中国人，此旅行团为非法的“零元团”。巴逸称，出事原因为：此租船旅行社拒绝听取气象局风暴来临的警告执意出海，罪在“零元团”船公司的中国籍负责人，对泰国旅游业不会造成影响。（环球网） 原图	不管老板是谁，泰的监管责任还是脱不了干系的。;看其他评论和凤凰号船长采访，都说的是当天码头挂的是绿旗，并没有接到不能出海的通知！而且出事游船是专门的潜水一日游，游客基本上都是网络平台定的票，居然官方出来颠倒黑白，把死的中国人的责任，推给中国人！;泰国的发展不全是靠中国人去旅行消费嘛;	non-rumor	2018/7/9 16:40
111	#王源很王很丸圆# #FILA代言人王源# #王源代言QQ会员# #王源做我自己# #王源[超话]# 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。青春几载暂，春秋岁月长。遍品世事故，心弦自情乡。@TFBOYS-王源[织]  原始用户	nan	non-rumor	2018/7/9 23:59
112	#泰国普吉岛翻船事故# 此前媒体报道疑似失踪跑路的“凤凰号”所属公司负责人、中国籍90后小伙张文豪接受记者采访，听听他怎么说？ 大学生成人贷款meowo艺艺的秒拍视频	nan	non-rumor	2018/7/9 23:59
113	【车友自愿帮忙挪货物，车主误以为哄抢】澎湃新闻的秒拍视频 近日，山西吕梁。高速路上发生一起追尾事故。一当事人向民警求助称，自己车上货物被哄抢。交警赶到发现系误会。原来系自愿帮忙整理货物的车友将货物移开，摆放在路肩。（视频来源：相关人士）http	nan	non-rumor	2018/7/9 23:59
114	在泰国境内发生的事故 不论怎样的原因 泰方领导人都不应当有这样的言论呀 你们应该第一时间处理解决问题以及查清具体原因 而不是毫无理论依据 怕担负责任就随意甩锅呀  原始用户	nan	non-rumor	2018/7/9 23:59
115	❗️仙家张丹出车祸追尾停播❗️仙家的逗比队长张丹发作品，显示与娜美驾车追尾撞车了，两个人正在等待交警处理事故，张丹表态今天又得休息了，明天再播吧不见不散！ 快手大扒皮的微博视频	nan	non-rumor	2018/7/9 23:57
116	#王源六个核桃开窍迎高考#  #王源[超话]# @TFBOYS-王源 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。遍品世事故，心弦自情乡。[自行车]  原始用户	nan	non-rumor	2018/7/9 23:57
117	#FILA代言人王源#  #王源[超话]# #向上而生# @TFBOYS-王源    少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。遍品世事故，心弦自情乡。[肥皂]  原始用户	nan	non-rumor	2018/7/9 23:56
118	#济南身边事#【最新通报！济南一公交收车后溜车失控事故，致1人当场死亡1人抢救无效死亡2人轻微伤！】10日晚10	愿逝者安息，亲者节哀！;如果那里有车场是不会停路边的;记得去年的爆炸吗？相距不到100米;	non-rumor	2018/7/10 23:59
119	#Chopard萧邦品牌大使王源#  #王源[超话]# @TFBOYS-王源  少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。遍品世事故，心弦自情乡。[加油啊]  原始用户	nan	non-rumor	2018/7/10 23:59
120	哈哈哈哈新闻事故 赶紧道歉//@始皇T	nan	non-rumor	2018/7/10 23:59
121	#王源很王很丸圆# #王源代言QQ会员# #王源六个核桃开窍迎高考# #王源奥利奥品牌大使# #王源hm中国区新生代形象代言人# #王源代言qq阅读# 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。遍品世事故，心弦自情乡。@TFBOYS-王源 #王源[超话]#     [呵呵]  原始用户	nan	non-rumor	2018/7/10 23:59
